current_price,original_price,listing_title,condition,brand_name,brand_num,model_name,model_num,condition_num,discount,is_discounted,country,country_num,length,log_current_price,log_original_price
292.06,292.06,Used Squier Classic Vibe 50s Stratocaster Electric Guitar Fiesta Red,Good,squier,1,strat,1,4,0.0,0.0,other,0.0,68,5.676959260612326,5.676959260612326
623.33,733.33,Charvel Pro-Mod DK22 SSS 2PT CM Caramelized Maple Fingerboard Gloss Black Used,Excellent,charvel,16,other,0,2,110.0,1.0,other,0.0,78,6.435076073572642,6.597595805213421
548.62,548.62,Vintage 1964 Harmony Alden Stratotone Black w/ original case,Excellent,other,0,strat,1,2,0.0,0.0,other,0.0,60,6.307406034273544,6.307406034273544
260.49,260.49,Washburn X40PRO 2005,Mint,washburn,21,other,0,1,0.0,0.0,other,0.0,20,5.562564472740664,5.562564472740664
106.57,197.34,Squier Mini Stratocaster with Laurel Fretboard 2010s Black,Good,squier,1,strat,1,4,90.77000000000001,1.0,other,0.0,58,4.668802046232865,5.28492812942902
631.5,631.5,Fender Showmaster Highway 1 with floyd rose 2003 chrome silver,Very Good,fender,2,other,0,3,0.0,0.0,other,0.0,62,6.448097941790546,6.448097941790546
1086.8,1278.6,E-II EC FM/SD Tobacco Sunburst/0827 BLACKFRIDAY202015,Very Good,other,0,other,0,3,191.79999999999995,1.0,other,0.0,53,6.990992877552193,7.153521008332627
2800.94,3361.12,Momose MC2 Fuyuzakura Strat 2018,Mint,other,0,strat,1,1,560.1799999999998,1.0,other,0.0,32,7.937710354109578,8.12002953074737
1165.8,1371.53,Duesenberg Starplayer special Red sparkle,Mint,other,0,other,0,1,205.73000000000002,1.0,other,0.0,41,7.061162825611449,7.2236821839991645
300.0,300.0,Switch Vibracell Synth Access Midi Guitar,Excellent,other,0,other,0,2,0.0,0.0,other,0.0,41,5.703782474656201,5.703782474656201
884.1,884.1,Gibson Les Paul Studio 2013 Ebony Gold HW,Excellent,gibson,4,les paul,5,2,0.0,0.0,other,0.0,41,6.784570178411759,6.784570178411759
2675.98,2675.98,Gibson Firebird Natural Limited Edition 1976',Very Good,gibson,4,firebird,6,3,0.0,0.0,other,0.0,45,7.8920709473786355,7.8920709473786355
1165.8,1371.53,Duesenberg Starplayer special Catalina Green,Mint,other,0,other,0,1,205.73000000000002,1.0,other,0.0,44,7.061162825611449,7.2236821839991645
1165.8,1371.53,Duesenberg Starplayer special Catalina blue,Mint,other,0,other,0,1,205.73000000000002,1.0,other,0.0,43,7.061162825611449,7.2236821839991645
967.89,967.89,Fender American Professional Telecaster Deluxe Shawbucker Sonic Grey 2017,Excellent,fender,2,tele,2,2,0.0,0.0,usa,2.0,73,6.87511844445584,6.87511844445584
2006.4,2006.4,Gretsch G6228FM PLAYERS EDITION JET™ BT Flamed Maple,Mint,gretsch,20,other,0,1,0.0,0.0,other,0.0,52,7.604097350438602,7.604097350438602
469.68,469.68,Epiphone Les Paul Std. 2018 Radio Blue a rare color & a great axe !,Mint,epiphone,3,les paul,5,1,0.0,0.0,other,0.0,67,6.1520516117559305,6.1520516117559305
2592.73,2592.73,1982 Yamaha SG2000S - green,Good,yamaha,13,sg,7,4,0.0,0.0,other,0.0,27,7.860466653622717,7.860466653622717
907.78,1026.19,"Fender Contemporary Stratocaster 1984-1986 Blonde E Serial, FREE Worldwide SHIPPING",Fair,fender,2,strat,1,5,118.41000000000008,1.0,other,0.0,83,6.811002058495249,6.93360819377124
914.97,914.97,Gibson Les Paul Studio Faded Worn Brown de 2013,Excellent,gibson,4,les paul,5,2,0.0,0.0,other,0.0,47,6.8188912778527735,6.8188912778527735
416.95,416.95,EDWARDS E-PO-96D (2013'sUSED) -Black- 【MadeInJapan】,Good,other,0,other,0,4,0.0,0.0,other,0.0,51,6.032966310532994,6.032966310532994
1543.45,1543.45,Fender American Professional Stratocaster HSS Shawbucker Rosdewood 3Color Sunburst/0827,Very Good,fender,2,strat,1,3,0.0,0.0,usa,2.0,87,7.341775449507575,7.341775449507575
746.92,840.28,Gibson Les Paul Studio Faded T 2016,Excellent,gibson,4,les paul,5,2,93.36000000000001,1.0,other,0.0,35,6.615958084350879,6.733735169627479
250.0,300.0,Custom Custom Van Halen Style Guitar - DiMarzio & Bare Knuckle Pickups,Very Good,other,0,other,0,3,50.0,1.0,other,0.0,70,5.521460917862246,5.703782474656201
1184.06,1341.94,Washburn Dime333 DB,Very Good,washburn,21,other,0,3,157.8800000000001,1.0,other,0.0,19,7.076704489835658,7.201871607143161
1493.83,1493.83,Maybach Stradovari S54 2019 Aged 2 Tone Sunburst,Excellent,other,0,other,0,2,0.0,0.0,other,0.0,48,7.309098570731079,7.309098570731079
241.81,241.81,Ibanez SA120 Korea de 2005,Mint,ibanez,5,other,0,1,0.0,0.0,korea,4.0,26,5.488152293818506,5.488152293818506
886.96,1213.74,Ibanez Artist 2613 1975,Excellent,ibanez,5,other,0,2,326.78,1.0,other,0.0,23,6.787799885464096,7.101461780642655
355.22,355.22,80's 1989 Gession Single Cut Custom RR Rhandy Rhoads style White with bag,Good,other,0,other,0,4,0.0,0.0,other,0.0,73,5.8727373158391805,5.8727373158391805
1460.34,1460.34,Gibson 61 reissue Sg 2000 Candy Apple Red,Excellent,gibson,4,sg,7,2,0.0,0.0,other,0.0,41,7.286424564303139,7.286424564303139
1895.0,1895.0,2015 Gibson Les Paul Classic 100th Ann.♚Mother Pearl !♚SEAFOAM AAA Flame♚9.9 LBS♚ tandard♚ MINT !,Mint,gibson,4,les paul,5,1,0.0,0.0,other,0.0,97,7.546974117516527,7.546974117516527
1662.17,1662.17,Fender USA American Elite Stratocaster Tabacco Burst/0830,Very Good,fender,2,strat,1,3,0.0,0.0,usa,2.0,57,7.415879256586422,7.415879256586422
472.84,472.84,80's 1980 Aria Pro 2 Single Cut Standard Leopard model LP 600D Sunburst Cherry with Bag and Dimarzio,Good,other,0,other,0,4,0.0,0.0,other,0.0,100,6.158757064882177,6.158757064882177
13810.12,15783.55,"Fender Stratocaster 1975 ""Orange Lucite"" 1-of-a-kind made for the NAMM Show !",Excellent,fender,2,strat,1,2,1973.4299999999985,1.0,other,0.0,77,9.533156935721125,9.66672353741261
5525.63,5525.63,2014 Gibson Custom Shop 1957 Reissue Goldtop Tom Murphy Aged Japan Hand-Selected Edition,Excellent,gibson,4,other,0,2,0.0,0.0,other,0.0,88,8.617152547034674,8.617152547034674
1826.56,1826.56,Fender Eric Clapton Signature Stratocaster Pewter/0830,Very Good,fender,2,strat,1,3,0.0,0.0,other,0.0,54,7.5101896954083625,7.5101896954083625
393.9,393.9,80's 1987 Greco Device Dinky style Japan with tremolo bar,Very Good,greco,34,other,0,3,0.0,0.0,other,0.0,57,5.97609706997686,5.97609706997686
520.99,520.99,Jackson Grover Super Dinky 1992 BK,Very Good,jackson,8,other,0,3,0.0,0.0,other,0.0,34,6.255730847711197,6.255730847711197
5524.84,5524.84,2011 Paul Reed Smith PRS Private Stock Signature Limited Edition Quilt Top ~ Faded Vintage Yellow,Mint,paul reed smith,14,other,0,1,0.0,0.0,other,0.0,97,8.617009566690607,8.617009566690607
4103.96,4577.59,2020 Gibson Les Paul 1959 Custom Shop 59 Historic Reissue Flame Top VOS ~ Kentucky Bourbon Fade,Mint,gibson,4,les paul,5,1,473.6300000000001,1.0,other,0.0,95,8.319707640214412,8.428927937742603
1029.53,1029.53,Fender USA American Standard Stratocaster Candy Apple Red/0830,Very Good,fender,2,strat,1,3,0.0,0.0,usa,2.0,62,6.93685766640267,6.93685766640267
2675.98,2675.98,Gibson Firebird Natural Limited Edition 1976',Very Good,gibson,4,firebird,6,3,0.0,0.0,other,0.0,45,7.8920709473786355,7.8920709473786355
1341.93,1341.93,2020 Fender Ltd. Ed. American Professional Stratocaster Desert Sand w/OHSC,Excellent,fender,2,strat,1,2,0.0,0.0,usa,2.0,74,7.201864155217397,7.201864155217397
1995.0,1995.0,2005 Paul Reed Smith*PRS Standard 24 *20th Anniversary ♚ SATIN CHERRY♚WIDE FAT♚BIRDS ♚ 22 ♚ Custom,Excellent,paul reed smith,14,other,0,2,0.0,0.0,other,0.0,98,7.598399329323964,7.598399329323964
899.99,899.99,Gibson Les Paul Studio 2007 Vintage Mahogany,Mint,gibson,4,les paul,5,1,0.0,0.0,other,0.0,44,6.8023836521514705,6.8023836521514705
1754.3,1754.3,Gibson Les Paul Standard (COBALT BLUE AAA!!!!!),Excellent,gibson,4,les paul,5,2,0.0,0.0,other,0.0,47,7.469825195935139,7.469825195935139
788.59,788.59,Fender CIJ Mustang,Very Good,fender,2,other,0,3,0.0,0.0,other,0.0,18,6.670246540663151,6.670246540663151
2364.18,2364.18,Fender Stratocaster 1976 Natural Ash finish w/a Maple Neck Super Tidy !,Excellent,fender,2,strat,1,2,0.0,0.0,other,0.0,71,7.768186517759303,7.768186517759303
5367.75,5367.75,2005 Gibson Custom Shop 1959 Reissue Iced Tea Tom Murphy Aged with Madagascar Rosewood Fingerboard.,Excellent,gibson,4,other,0,2,0.0,0.0,other,0.0,99,8.588164105286817,8.588164105286817
939.36,939.36,Kalamazoo KG-2 1960s Red,Very Good,other,0,other,0,3,0.0,0.0,other,0.0,24,6.845198792315876,6.845198792315876
611.77,611.77,Greco SE 500 Spacey Sounds 1981 Sunburst,Very Good,greco,34,other,0,3,0.0,0.0,other,0.0,40,6.416356394881958,6.416356394881958
4574.86,4574.86,Fender Telecaster 1971 Black (Over blonde),Excellent,fender,2,tele,2,2,0.0,0.0,other,0.0,42,8.428331376148503,8.428331376148503
1815.56,2210.25,Ernie Ball Music Man Luke III BFR HH Steve Lukather Signature with Roasted Flame Maple,Very Good,ernie ball,11,other,0,3,394.69000000000005,1.0,other,0.0,86,7.504149239055194,7.700860910285914
599.0,599.0,Fender Telecaster Black 2 Humbucker,Good,fender,2,tele,2,4,0.0,0.0,other,0.0,35,6.395261598115449,6.395261598115449
891.2,891.2,Schecter Hellcat Japan,Excellent,schecter,7,other,0,2,0.0,0.0,other,0.0,22,6.79256886917302,6.79256886917302
706.49,785.43,Gibson SG Special (1990) Ebony,Good,gibson,4,sg,7,4,78.93999999999994,1.0,other,0.0,30,6.560309047742739,6.666231338511439
625.0,625.0,Ibanez RG1527,Good,ibanez,5,other,0,4,0.0,0.0,other,0.0,13,6.437751649736401,6.437751649736401
556.25,670.18,PRS Paul Reed Smith SE Santana SC Trem Egyptian Gold Metallic 253 8lbs 5.6oz,Mint,paul reed smith,14,other,0,1,113.92999999999995,1.0,other,0.0,76,6.32121783348045,6.507546333019676
950.0,950.0,Fender Telecaster USA Standard 1997 Black,Very Good,fender,2,tele,2,3,0.0,0.0,other,0.0,41,6.856461984594587,6.856461984594587
295.98,325.84,Epiphone Les Paul Standard EB,Mint,epiphone,3,les paul,5,1,29.859999999999957,1.0,other,0.0,29,5.690291884473702,5.786406463340157
480.25,565.0,Fender Standard Jazzmaster HH Blacktop 2015 - 2017 Black,Excellent,fender,2,jazzmaster,4,2,84.75,1.0,other,0.0,56,6.174306801648666,6.336825731146441
1408.33,1656.86,Gibson '61 SG Reissue W/Bigsby 1996 Heritage Cherry,Good,gibson,4,sg,7,4,248.52999999999997,1.0,other,0.0,51,7.250159884256458,7.412679523814833
594.15,699.0,Fender Alternate Reality Series Powercaster with Pau Ferro Fretboard 2019 3-Tone Sunburst,Mint,fender,2,other,0,1,104.85000000000002,1.0,other,0.0,89,6.387131812736035,6.54965074223381
886.96,886.96,Fender Japan Limited Edition HM Strat Frozen Yellow,Mint,fender,2,strat,1,1,0.0,0.0,other,0.0,51,6.787799885464096,6.787799885464096
1990.0,1990.0,2005 Melancon Pro Artist T Telecaster in Transparent White. 6.6lbs,Excellent,other,0,tele,2,2,0.0,0.0,other,0.0,66,7.595889917718538,7.595889917718538
350.0,350.0,Epiphone Standard plus top pro Cherry sunburst,Excellent,epiphone,3,other,0,2,0.0,0.0,other,0.0,46,5.857933154483459,5.857933154483459
556.25,670.18,PRS Paul Reed Smith SE Santana SC Trem Egyptian Gold Metallic 940 7lbs 14.2oz,Mint,paul reed smith,14,other,0,1,113.92999999999995,1.0,other,0.0,77,6.32121783348045,6.507546333019676
238.08,280.09,Ibanez RG420FB 2009-2010 Natural Brown Burst Flat,Excellent,ibanez,5,other,0,2,42.00999999999996,1.0,other,0.0,49,5.472606751644727,5.6351109800935815
565.0,565.0,Fender Player Telecaster with Maple Fretboard 2018 - 2020 Tidepool,Mint,fender,2,tele,2,1,0.0,0.0,other,0.0,66,6.336825731146441,6.336825731146441
1190.4,1400.47,Vintage 1978 Ibanez ST-1200 (Japan) Double Neck Tobacco Sunburst Studio,Very Good,ibanez,5,other,0,3,210.06999999999994,1.0,other,0.0,71,7.082044664078827,7.244563173549633
556.25,670.18,PRS Paul Reed Smith SE Santana SC Trem Egyptian Gold Metallic 480 8lbs 9.9oz,Mint,paul reed smith,14,other,0,1,113.92999999999995,1.0,other,0.0,76,6.32121783348045,6.507546333019676
190.0,250.0,Danelectro DC 59,Very Good,danelectro,6,other,0,3,60.0,1.0,other,0.0,16,5.247024072160486,5.521460917862246
999.0,999.0,Ibanez JS24P CA Premium Candy Apple,Excellent,ibanez,5,other,0,2,0.0,0.0,other,0.0,35,6.906754778648554,6.906754778648554
1586.25,1586.25,Washburn EC-29 Marbel Splatter Stevens extended Cutaway,Very Good,washburn,21,other,0,3,0.0,0.0,other,0.0,55,7.369128019028597,7.369128019028597
236.81,236.81,First Act Limited Edition Volkswagen Garage Master 2006 White with Dark Blue Pickguard,Excellent,other,0,other,0,2,0.0,0.0,other,0.0,86,5.46725813184793,5.46725813184793
753.92,886.96,Gibson SG Special with Rosewood Fretboard 2015 Heritage Cherry,Mint,gibson,4,sg,7,1,133.04000000000008,1.0,other,0.0,62,6.6252862615831125,6.787799885464096
771.61,907.78,"B.C. Rich N.J. Series Mockingbird Custom ""Ryojin"" MIJ Electric Guitar (1980s, Art by Michael Bond)",Excellent,other,0,other,0,2,136.16999999999996,1.0,other,0.0,98,6.648479241030538,6.811002058495249
2525.21,2525.21,Fender Custom Shop NOS 1951 Nocaster Telecaster Blonde 2018,Mint,fender,2,tele,2,1,0.0,0.0,other,0.0,59,7.834079506567999,7.834079506567999
687.31,687.31,Edwards E-KT-125S/QM Dark Cherry Sunburst/0830,Very Good,other,0,other,0,3,0.0,0.0,other,0.0,46,6.5327854277088955,6.5327854277088955
10656.56,10656.56,Fender Telecaster 1953,Very Good,fender,2,tele,2,3,0.0,0.0,other,0.0,22,9.273930943951886,9.273930943951886
2127.37,2127.37,Music Man BFR Valentine Baby Blue w/Painted Headstock USED (Serial #G89224),Very Good,music man,12,other,0,3,0.0,0.0,other,0.0,75,7.6626417539977245,7.6626417539977245
96.64,131.14,Samick LK35 DOS 90's Transparent Teal,Good,other,0,other,0,4,34.499999999999986,1.0,other,0.0,37,4.570992734186505,4.876265454835473
3024.12,3024.12,Suhr Classic Custom Roasted Graphite Metallic,Mint,suhr,17,other,0,1,0.0,0.0,other,0.0,45,8.014375419051776,8.014375419051776
3250.0,3950.0,Musicman JP15 Limited Edition 2015 Blueberry Burst 266 of 300,Mint,other,0,other,0,1,700.0,1.0,other,0.0,61,8.086410275323782,8.281470857895167
352.26,414.42,"IYV Guitars SE Style Electric Guitar w/ PRS Tuners, Upgrades & Tweed HSC (2010s, Lizardburst)",Excellent,prs,15,other,0,2,62.160000000000025,1.0,other,0.0,93,5.86436953930415,6.026879952328937
1415.59,1415.59,Fender American Vintage 57 Stratocaster 2Color Sunburst/0830,Very Good,fender,2,strat,1,3,0.0,0.0,usa,2.0,60,7.255301684303944,7.255301684303944
688.83,688.83,G&L S-500 Premium(CFS) Black/0830,Very Good,g&l,18,other,0,3,0.0,0.0,other,0.0,33,6.534994506172041,6.534994506172041
6301.64,6301.64,Fender Cs 1957 Stratocaster Nos White Blonde Greg Fessler Birdseye/0830,Very Good,fender,2,strat,1,3,0.0,0.0,other,0.0,71,8.74856519596323,8.74856519596323
275.4,306.97,Eko Cobra 2008 Reissue Sunburst Guitar,Excellent,other,0,other,0,2,31.57000000000005,1.0,other,0.0,38,5.618224586294555,5.726750022942593
466.32,548.62,"Silvertone / Danelectro Model 1304 (U-1) Electric Guitar w/ Upgrades (1958, Brown Sparkle)",Excellent,danelectro,6,other,0,2,82.30000000000001,1.0,other,0.0,90,6.144872093737295,6.307406034273544
1344.35,1344.35,Moon Stratocaster 2HUM EMG58 RED/0830,Very Good,other,0,strat,1,3,0.0,0.0,other,0.0,37,7.203665903847227,7.203665903847227
6575.62,6575.62,Fender USA MBS Eric Clapton Stratocaster Journeyman Relic AWB Built by Todd Kraus/0830,Very Good,fender,2,strat,1,3,0.0,0.0,other,0.0,86,8.79112414917827,8.79112414917827
2800.0,2800.0,Ibanez USA Custom (89'/90') RARE!,Mint,ibanez,5,other,0,1,0.0,0.0,other,0.0,33,7.937374696163295,7.937374696163295
749.0,749.0,Gibson Les Paul Studio 1998 Cinnamon Red,Very Good,gibson,4,les paul,5,3,0.0,0.0,other,0.0,40,6.618738983517219,6.618738983517219
690.7,943.3,Zion Classic 1989 Maserati Yellow Reverse Headstock HSC,Good,other,0,other,0,4,252.5999999999999,1.0,other,0.0,55,6.537705576094927,6.8493843656558075
5722.97,5722.97,"2019 Gibson Custom Shop SG Custom Aged ""White""",Excellent,gibson,4,sg,7,2,0.0,0.0,other,0.0,46,8.652243180389423,8.652243180389423
3749.0,4498.8,Fender Custom Shop Masterbuilt Dennis Galuszka '63 Heavy Relic Telecaster Blue Sparkle Second Hand,Fair,fender,2,tele,2,5,749.8000000000002,1.0,other,0.0,98,8.229244416735913,8.411565973529866
1105.13,1105.13,Paul Reed Smith CE 22 Mahogany Tremolo 2001 - 2007 Vintage Cherry,Good,paul reed smith,14,other,0,4,0.0,0.0,other,0.0,65,7.007718254090804,7.007718254090804
1302.47,1577.96,ESP E-II EC-7 Eclipse BLKS Black Satin 2015 w/OHSC — 7 string Singlecut,Excellent,esp,9,other,0,2,275.49,1.0,other,0.0,71,7.172017740732708,7.363888152542081
2796.27,2796.27,Burns Legend Bison Custom Shop 1997,Mint,other,0,other,0,1,0.0,0.0,other,0.0,35,7.936041665215059,7.936041665215059
394.68,394.68,ESP LTD PB-500 Standard Series Set-Neck Amber Sunburst Electric Guitar #W0708576,Good,esp,9,other,0,4,0.0,0.0,other,0.0,80,5.978075309988966,5.978075309988966
2549.68,2999.63,Gibson SG GT 2006 - 2007 Candy Apple,Very Good,gibson,4,sg,7,3,449.9500000000003,1.0,other,0.0,36,7.84372314008184,8.006244226710733
315.75,315.75,Line 6 Variax 300 Red,Very Good,line 6,28,other,0,3,0.0,0.0,other,0.0,21,5.7549507612306,5.7549507612306
1000.0,1000.0,Ibanez PMG301 Paul Gilbert Signature Made In Japan,Very Good,ibanez,5,other,0,3,0.0,0.0,other,0.0,50,6.907755278982137,6.907755278982137
1656.9,1656.9,Gibson Les Paul Deluxe Goldtop 2015,Excellent,gibson,4,les paul,5,2,0.0,0.0,other,0.0,35,7.412703665575251,7.412703665575251
2800.94,2800.94,Ernie Ball Music Man JP12 John Petrucci Signature BFR Ball Family Reserve Cherry Sugar,Mint,ernie ball,11,other,0,1,0.0,0.0,other,0.0,86,7.937710354109578,7.937710354109578
670.18,670.18,Dean Custom 450 Flame Top w/EMG Trans Black Electric guitar,Mint,dean,33,other,0,1,0.0,0.0,other,0.0,59,6.507546333019676,6.507546333019676
793.6,793.6,Ultra rare Epiphone John Connolly JC-LP Les Paul Custom 2003 Hot Rod Flames,Excellent,epiphone,3,les paul,5,2,0.0,0.0,other,0.0,75,6.676579555970663,6.676579555970663
27916.01,27916.01,2008 Gibson Les Paul inspired by Slash No.1 Aged and Signed,Mint,gibson,4,les paul,5,1,0.0,0.0,other,0.0,59,10.236955638354488,10.236955638354488
1787.93,2048.43,Music Man BFR Valentine Pine Green w/Gold Hardware & Painted Headstock (Serial# G86618) USED,Very Good,music man,12,other,0,3,260.4999999999998,1.0,other,0.0,92,7.488813805078939,7.6248289250581855
1306.17,1306.17,Fender American Professional Jazzmaster Lefty 2018,Excellent,fender,2,jazzmaster,4,2,0.0,0.0,usa,2.0,50,7.174854469818491,7.174854469818491
585.0,825.0,ESP Edwards E-SG-100LTS 2005 Vintage Cherry,Excellent,esp,9,sg,7,2,240.0,1.0,other,0.0,43,6.371611847231857,6.715383386334681
1761.29,2072.1,Gibson Melody Maker D Pat Travers Style W/Patant Sticker Humbuckers1965 Cherry,Good,gibson,4,other,0,4,310.80999999999995,1.0,other,0.0,78,7.47380177409765,7.636317864763037
2604.15,2604.15,Gibson Les Paul Standard Premium Quilt Top 2014 Ocean Water Perimeter,Very Good,gibson,4,les paul,5,3,0.0,0.0,other,0.0,69,7.864861605356067,7.864861605356067
4696.11,5524.84,Gibson Custom Shop Zakk Wylde ZV Buzzsaw Prototype,Excellent,gibson,4,other,0,2,828.7300000000005,1.0,other,0.0,50,8.454489785424391,8.617009566690607
1111.04,1307.1,Fender American Standard Stratocaster 1990,Mint,fender,2,strat,1,1,196.05999999999995,1.0,usa,2.0,42,7.013051792591876,7.175566221791506
600.0,600.0,Epiphone 1958 Korina Flying V,Good,epiphone,3,flying v,8,4,0.0,0.0,other,0.0,29,6.396929655216146,6.396929655216146
653.55,653.55,Ibanez JEM555BK 1998 NOIRE avec flycase officiel,Excellent,ibanez,5,jem,9,2,0.0,0.0,other,0.0,48,6.4824190412315605,6.4824190412315605
1119.12,1403.44,Fender Jaguar 1966 RI Japan JG-66,Excellent,fender,2,jaguar,3,2,284.32000000000016,1.0,other,0.0,33,7.020297941168175,7.24668164462093
436.12,513.09,Jackson Stars RR 03 Black Electric Guitar w/ Gig Bag,Good,jackson,8,other,0,4,76.97000000000003,1.0,other,0.0,52,6.077917434838181,6.24045126837971
197.34,197.34,Fender Squier Strat 2008 pink,Mint,squier,1,strat,1,1,0.0,0.0,other,0.0,29,5.28492812942902,5.28492812942902
2035.35,2035.35,Gibson Les Paul Standard 1998 Cherry sunburst,Excellent,gibson,4,les paul,5,2,0.0,0.0,other,0.0,45,7.618423073260072,7.618423073260072
1056.07,1242.44,"Fender ""Medallion"" Parts Tele '52 Style W/Bigsby 1989 Blonde",Good,fender,2,tele,2,4,186.37000000000012,1.0,other,0.0,60,6.962309749948051,7.1248324670663665
181.15,213.12,"Squier Bullet Stratocaster ""Chemical Warfare"" Custom Paint Job",Good,squier,1,strat,1,4,31.97,1.0,other,0.0,62,5.199325417341086,5.3618553873520245
590.0,700.0,"Warmoth Stratocaster 2011 Raw Fender licesnsed GOTOH Seymour Duncan Schaller DaVinci 25"" Conversion",Excellent,fender,2,strat,1,2,110.0,1.0,other,0.0,99,6.380122536899765,6.551080335043404
236.02,284.18,Zim Gar 2 Pick Up Tremolo 1960s,Fair,other,0,other,0,5,48.16,1.0,other,0.0,31,5.463916547197603,5.64960784020993
1306.17,1866.36,Dean Usa Z 1981 Blueburst Relic Beast Explorer Proffesional restored from Kahler Trem No Breaks,Fair,dean,33,other,0,5,560.1899999999998,1.0,other,0.0,95,7.174854469818491,7.531745288844469
933.65,933.65,Line 6 Variax JTV-59,Mint,line 6,28,other,0,1,0.0,0.0,other,0.0,20,6.839101635665089,6.839101635665089
1894.5,1894.5,TMG Ronnie Scott Retro Vibe Pelham Blue,Mint,other,0,other,0,1,0.0,0.0,other,0.0,39,7.546710230458656,7.546710230458656
947.25,1065.66,Sterling By Musicman Majesty X DiMarzio 2020 Majesty Purple,Mint,sterling,10,other,0,1,118.41000000000008,1.0,other,0.0,59,6.85356304989871,6.9713496045072905
3078.56,3078.56,1980 Tokai TE-120 WR BreezySound,Excellent,tokai,24,other,0,2,0.0,0.0,other,0.0,32,8.032217234172705,8.032217234172705
394.69,513.09,Fender Stratocaster 2005 Distressed black,Good,fender,2,strat,1,4,118.40000000000003,1.0,other,0.0,41,5.978100646649849,6.24045126837971
2796.27,2796.27,Burns Legend Baldwin Custom Shop 1997,Mint,other,0,other,0,1,0.0,0.0,other,0.0,37,7.936041665215059,7.936041665215059
236.02,236.02,2005 Lyon by Washburn Scott Ian Anthrax Guitar Coil Tap Black w Tribal Pinstripe + Original Gig Bag,Excellent,washburn,21,other,0,2,0.0,0.0,other,0.0,99,5.463916547197603,5.463916547197603
926.18,926.18,Prs Paul Reed Smith S2 Standard 24 Vintage Cherry,Very Good,paul reed smith,14,other,0,3,0.0,0.0,other,0.0,49,6.831068600205215,6.831068600205215
793.6,793.6,Ibanez RGA121H Prestige 2008 Crashed Dark Ruby (MINT!),Excellent,ibanez,5,other,0,2,0.0,0.0,other,0.0,54,6.676579555970663,6.676579555970663
1999.0,1999.0,Gretsch G6128TCG Duo Jet (Cadillac Green),Excellent,gretsch,20,other,0,2,0.0,0.0,other,0.0,41,7.6004023345004,7.6004023345004
17330.73,17330.73,1965 Gibson Firebird III RED,Very Good,gibson,4,firebird,6,3,0.0,0.0,other,0.0,28,9.760236505307768,9.760236505307768
1815.56,1815.56,Gibson Les Paul Standard 1957 2009 Gold Top Relic'd,Very Good,gibson,4,les paul,5,3,0.0,0.0,other,0.0,51,7.504149239055194,7.504149239055194
3071.69,3071.69,Suhr Classic Antique HSS Fiesta Red Roasted Aged ML Mike Landau,Very Good,suhr,17,other,0,3,0.0,0.0,other,0.0,63,8.029983177717325,8.029983177717325
1499.0,1499.0,Gretsch G6228 Players Edition Jet BT (Dark Cherry Metallic),Excellent,gretsch,20,other,0,2,0.0,0.0,other,0.0,59,7.312553498102598,7.312553498102598
345.45,410.8,Fame Forum III 2006 flamed maple transparent red,Very Good,other,0,other,0,3,65.35000000000002,1.0,other,0.0,48,5.844847914934804,6.018106478054404
937.38,986.72,GIBSON LES PAUL STUDIO 70s TRIBUTE Aged Relic Silverburst! Mini-HB 20675,Excellent,gibson,4,les paul,5,2,49.34000000000003,1.0,other,0.0,72,6.843088749651867,6.894386311243183
3156.84,3156.84,Gibson Les Paul Custom Wine Red 2011,Very Good,gibson,4,les paul,5,3,0.0,0.0,other,0.0,36,8.057326806247374,8.057326806247374
7366.47,7366.47,Gibson Firebird Non Reverse I Sunburst 1967 1968 Original Vintage Excellent Condition,Very Good,gibson,4,firebird,6,3,0.0,0.0,other,0.0,85,8.90469390164879,8.90469390164879
4337.62,5525.63,1983 Fender AVRI Fullerton Factory 1957 ‘57 Reissue Stratocaster Lake Placid Blue,Very Good,fender,2,strat,1,3,1188.0100000000002,1.0,other,0.0,81,8.375081089578478,8.617152547034674
653.55,653.55,Ibanez RGA121 VLF 2006 Violin Flat Team J Craft Japan,Very Good,ibanez,5,other,0,3,0.0,0.0,other,0.0,53,6.4824190412315605,6.4824190412315605
2016.67,2016.67,Musicman Luke Ii 2 Limited Edition 2007,Excellent,other,0,other,0,2,0.0,0.0,other,0.0,39,7.609202915247973,7.609202915247973
844.72,993.78,Fender American Standard Telecaster W/Rosewood Fingerboard 1992 Candy Apple Red,Good,fender,2,tele,2,4,149.05999999999995,1.0,usa,2.0,79,6.739005211498259,6.901515854192118
2418.14,2418.14,Fender 65´NOS Relic Stratocaster mit Lipstickpus 2004,Excellent,fender,2,strat,1,2,0.0,0.0,other,0.0,53,7.790753928588807,7.790753928588807
353.85,353.85,"STERLING E-Gitarre, S.U.B., Cutlass SSS, Charcoal Frost",Mint,sterling,10,other,0,1,0.0,0.0,other,0.0,55,5.868873094521794,5.868873094521794
353.85,353.85,"HAGSTROM E-Gitarre, Ultra Swede ESN, Tobacco Sunburst",Mint,hagstrom,32,other,0,1,0.0,0.0,other,0.0,53,5.868873094521794,5.868873094521794
1100.0,1300.0,Ibanez RG2027XL-DTB Prestige 7-String Dark Tide Blue 2019,Mint,ibanez,5,other,0,1,200.0,1.0,other,0.0,57,7.003065458786462,7.170119543449628
